user_id,group,converted,revenue,signup_date
6460,treatment,0,0,2024-01-28
6461,treatment,0,0,2024-01-26
6462,treatment,0,0,2024-01-29
6463,treatment,1,300,2024-01-10
6464,treatment,0,0,2024-01-23
6465,treatment,0,0,2024-01-14
6466,treatment,0,0,2024-01-17
6467,treatment,0,0,2024-01-30
6468,treatment,0,0,2024-01-03
6469,treatment,1,300,2024-01-28
6470,treatment,0,0,2024-01-01
6471,treatment,0,0,2024-01-10
6472,treatment,0,0,2024-01-03
6473,treatment,0,0,2024-01-05
6474,treatment,1,30,2024-01-25
6475,treatment,0,0,2024-01-19
6476,treatment,1,300,2024-01-10
6477,treatment,0,0,2024-01-30
6478,treatment,0,0,2024-01-26
6479,treatment,0,0,2024-01-25
6480,treatment,0,0,2024-01-16
6481,treatment,0,0,2024-01-01
6482,treatment,0,0,2024-01-06
6483,treatment,0,0,2024-01-09
6484,treatment,0,0,2024-01-28
6485,treatment,0,0,2024-01-05
6486,treatment,0,0,2024-01-27
6487,treatment,1,30,2024-01-14
6488,treatment,0,0,2024-01-10
6489,treatment,0,0,2024-01-02
6490,treatment,0,0,2024-01-05
6491,treatment,0,0,2024-01-01
6492,treatment,0,0,2024-01-25
6493,treatment,0,0,2024-01-10
6494,treatment,0,0,2024-01-29
6495,treatment,1,30,2024-01-26
6496,treatment,0,0,2024-01-25
6497,treatment,0,0,2024-01-22
6498,treatment,0,0,2024-01-27
6499,treatment,0,0,2024-01-09
6500,treatment,0,0,2024-01-30
6501,treatment,0,0,2024-01-03
6502,treatment,0,0,2024-01-15
6503,treatment,0,0,2024-01-04
6504,treatment,0,0,2024-01-13
6505,treatment,0,0,2024-01-06
6506,treatment,0,0,2024-01-20
6507,treatment,0,0,2024-01-17
6508,treatment,1,30,2024-01-23
6509,treatment,0,0,2024-01-05
6510,treatment,0,0,2024-01-30
6511,treatment,0,0,2024-01-15
6512,treatment,0,0,2024-01-08
6513,treatment,0,0,2024-01-25
6514,treatment,0,0,2024-01-05
6515,treatment,0,0,2024-01-24
6516,treatment,0,0,2024-01-13
6517,treatment,0,0,2024-01-01
6518,treatment,0,0,2024-01-01
6519,treatment,1,300,2024-01-07
6520,treatment,0,0,2024-01-22
6521,treatment,0,0,2024-01-05
6522,treatment,0,0,2024-01-14
6523,treatment,0,0,2024-01-15
6524,treatment,0,0,2024-01-21
6525,treatment,0,0,2024-01-30
6526,treatment,1,300,2024-01-25
6527,treatment,0,0,2024-01-17
6528,treatment,0,0,2024-01-24
6529,treatment,0,0,2024-01-18
6530,treatment,0,0,2024-01-07
6531,treatment,0,0,2024-01-22
6532,treatment,1,300,2024-01-26
6533,treatment,1,30,2024-01-18
6534,treatment,0,0,2024-01-28
6535,treatment,0,0,2024-01-29
6536,treatment,0,0,2024-01-19
6537,treatment,0,0,2024-01-20
6538,treatment,1,300,2024-01-07
6539,treatment,0,0,2024-01-08
6540,treatment,0,0,2024-01-13
6541,treatment,0,0,2024-01-27
6542,treatment,0,0,2024-01-18
6543,treatment,1,30,2024-01-24
6544,treatment,0,0,2024-01-11
6545,treatment,0,0,2024-01-09
6546,treatment,0,0,2024-01-23
6547,treatment,0,0,2024-01-01
6548,treatment,0,0,2024-01-22
6549,treatment,0,0,2024-01-08
6550,treatment,0,0,2024-01-21
6551,treatment,0,0,2024-01-12
6552,treatment,0,0,2024-01-02
6553,treatment,0,0,2024-01-15
6554,treatment,0,0,2024-01-21
6555,treatment,0,0,2024-01-24
6556,treatment,0,0,2024-01-18
6557,treatment,0,0,2024-01-17
6558,treatment,0,0,2024-01-15
6559,treatment,0,0,2024-01-20
6560,treatment,1,30,2024-01-20
6561,treatment,0,0,2024-01-09
6562,treatment,0,0,2024-01-03
6563,treatment,0,0,2024-01-20
6564,treatment,0,0,2024-01-19
6565,treatment,0,0,2024-01-18
6566,treatment,0,0,2024-01-20
6567,treatment,0,0,2024-01-30
6568,treatment,0,0,2024-01-08
6569,treatment,0,0,2024-01-01
6570,treatment,0,0,2024-01-24
6571,treatment,0,0,2024-01-24
6572,treatment,0,0,2024-01-15
6573,treatment,0,0,2024-01-19
6574,treatment,1,300,2024-01-30
6575,treatment,0,0,2024-01-26
6576,treatment,0,0,2024-01-10
6577,treatment,1,300,2024-01-12
6578,treatment,0,0,2024-01-28
6579,treatment,0,0,2024-01-06
6580,treatment,0,0,2024-01-29
6581,treatment,1,30,2024-01-13
6582,treatment,1,300,2024-01-04
6583,treatment,0,0,2024-01-13
6584,treatment,0,0,2024-01-17
6585,treatment,0,0,2024-01-30
6586,treatment,0,0,2024-01-01
6587,treatment,0,0,2024-01-05
6588,treatment,0,0,2024-01-28
6589,treatment,0,0,2024-01-24
6590,treatment,0,0,2024-01-17
6591,treatment,0,0,2024-01-18
6592,treatment,0,0,2024-01-07
6593,treatment,0,0,2024-01-16
6594,treatment,0,0,2024-01-08
6595,treatment,0,0,2024-01-12
6596,treatment,0,0,2024-01-14
6597,treatment,0,0,2024-01-19
6598,treatment,0,0,2024-01-11
6599,treatment,1,300,2024-01-12
6600,treatment,0,0,2024-01-13
6601,treatment,0,0,2024-01-08
6602,treatment,0,0,2024-01-01
6603,treatment,0,0,2024-01-09
6604,treatment,0,0,2024-01-28
6605,treatment,0,0,2024-01-02
6606,treatment,0,0,2024-01-14
6607,treatment,0,0,2024-01-13
6608,treatment,0,0,2024-01-16
6609,treatment,1,30,2024-01-02
6610,treatment,0,0,2024-01-04
6611,treatment,0,0,2024-01-12
6612,treatment,0,0,2024-01-16
6613,treatment,0,0,2024-01-10
6614,treatment,0,0,2024-01-03
6615,treatment,0,0,2024-01-04
6616,treatment,0,0,2024-01-06
6617,treatment,0,0,2024-01-23
6618,treatment,0,0,2024-01-05
6619,treatment,0,0,2024-01-18
6620,treatment,0,0,2024-01-03
6621,treatment,0,0,2024-01-10
6622,treatment,0,0,2024-01-11
6623,treatment,0,0,2024-01-19
6624,treatment,0,0,2024-01-14
6625,treatment,0,0,2024-01-21
6626,treatment,0,0,2024-01-28
6627,treatment,0,0,2024-01-11
6628,treatment,0,0,2024-01-28
6629,treatment,0,0,2024-01-21
6630,treatment,0,0,2024-01-04
6631,treatment,0,0,2024-01-24
6632,treatment,0,0,2024-01-22
6633,treatment,0,0,2024-01-06
6634,treatment,0,0,2024-01-17
6635,treatment,0,0,2024-01-22
6636,treatment,0,0,2024-01-19
6637,treatment,1,300,2024-01-13
6638,treatment,0,0,2024-01-22
6639,treatment,0,0,2024-01-10
6640,treatment,0,0,2024-01-29
6641,treatment,0,0,2024-01-11
6642,treatment,0,0,2024-01-29
6643,treatment,0,0,2024-01-06
6644,treatment,1,30,2024-01-02
6645,treatment,0,0,2024-01-01
6646,treatment,0,0,2024-01-11
6647,treatment,1,30,2024-01-16
6648,treatment,1,30,2024-01-03
6649,treatment,0,0,2024-01-05
6650,treatment,0,0,2024-01-15
6651,treatment,0,0,2024-01-15
6652,treatment,0,0,2024-01-04
6653,treatment,0,0,2024-01-23
6654,treatment,0,0,2024-01-04
6655,treatment,0,0,2024-01-08
6656,treatment,0,0,2024-01-07
6657,treatment,0,0,2024-01-26
6658,treatment,0,0,2024-01-25
6659,treatment,0,0,2024-01-17
6660,treatment,0,0,2024-01-15
6661,treatment,0,0,2024-01-05
6662,treatment,0,0,2024-01-13
6663,treatment,0,0,2024-01-04
6664,treatment,0,0,2024-01-22
6665,treatment,1,300,2024-01-17
6666,treatment,0,0,2024-01-22
6667,treatment,0,0,2024-01-17
6668,treatment,0,0,2024-01-14
6669,treatment,0,0,2024-01-14
6670,treatment,0,0,2024-01-17
6671,treatment,0,0,2024-01-08
6672,treatment,0,0,2024-01-02
6673,treatment,0,0,2024-01-26
6674,treatment,0,0,2024-01-13
6675,treatment,0,0,2024-01-30
6676,treatment,0,0,2024-01-22
6677,treatment,0,0,2024-01-16
6678,treatment,0,0,2024-01-30
6679,treatment,0,0,2024-01-16
6680,treatment,0,0,2024-01-06
6681,treatment,0,0,2024-01-22
6682,treatment,0,0,2024-01-24
6683,treatment,0,0,2024-01-04
6684,treatment,0,0,2024-01-03
6685,treatment,0,0,2024-01-06
6686,treatment,0,0,2024-01-04
6687,treatment,0,0,2024-01-18
6688,treatment,0,0,2024-01-06
6689,treatment,0,0,2024-01-26
6690,treatment,0,0,2024-01-05
6691,treatment,0,0,2024-01-27
6692,treatment,0,0,2024-01-09
6693,treatment,0,0,2024-01-11
6694,treatment,0,0,2024-01-06
6695,treatment,0,0,2024-01-30
6696,treatment,0,0,2024-01-16
6697,treatment,0,0,2024-01-19
6698,treatment,0,0,2024-01-11
6699,treatment,0,0,2024-01-21
6700,treatment,0,0,2024-01-15
6701,treatment,0,0,2024-01-26
6702,treatment,0,0,2024-01-24
6703,treatment,0,0,2024-01-09
6704,treatment,0,0,2024-01-24
6705,treatment,0,0,2024-01-19
6706,treatment,0,0,2024-01-25
6707,treatment,1,300,2024-01-19
6708,treatment,0,0,2024-01-24
6709,treatment,0,0,2024-01-26
6710,treatment,1,300,2024-01-09
6711,treatment,0,0,2024-01-23
6712,treatment,0,0,2024-01-04
6713,treatment,0,0,2024-01-10
6714,treatment,0,0,2024-01-09
6715,treatment,0,0,2024-01-19
6716,treatment,0,0,2024-01-15
6717,treatment,0,0,2024-01-19
6718,treatment,0,0,2024-01-02
6719,treatment,0,0,2024-01-10
6720,treatment,0,0,2024-01-19
6721,treatment,0,0,2024-01-17
6722,treatment,0,0,2024-01-20
6723,treatment,0,0,2024-01-24
6724,treatment,0,0,2024-01-21
6725,treatment,0,0,2024-01-02
6726,treatment,0,0,2024-01-19
6727,treatment,0,0,2024-01-17
6728,treatment,0,0,2024-01-18
6729,treatment,1,300,2024-01-17
6730,treatment,0,0,2024-01-02
6731,treatment,0,0,2024-01-19
6732,treatment,0,0,2024-01-01
6733,treatment,1,300,2024-01-11
6734,treatment,0,0,2024-01-25
6735,treatment,0,0,2024-01-10
6736,treatment,0,0,2024-01-05
6737,treatment,1,300,2024-01-16
6738,treatment,0,0,2024-01-24
6739,treatment,0,0,2024-01-05
6740,treatment,1,300,2024-01-24
6741,treatment,0,0,2024-01-23
6742,treatment,0,0,2024-01-12
6743,treatment,0,0,2024-01-04
6744,treatment,0,0,2024-01-23
6745,treatment,0,0,2024-01-06
6746,treatment,1,300,2024-01-19
6747,treatment,0,0,2024-01-09
6748,treatment,0,0,2024-01-12
6749,treatment,1,30,2024-01-26
6750,treatment,0,0,2024-01-15
6751,treatment,0,0,2024-01-16
6752,treatment,0,0,2024-01-13
6753,treatment,0,0,2024-01-25
6754,treatment,0,0,2024-01-30
6755,treatment,0,0,2024-01-21
6756,treatment,0,0,2024-01-24
6757,treatment,0,0,2024-01-07
6758,treatment,0,0,2024-01-25
6759,treatment,1,300,2024-01-23
6760,treatment,0,0,2024-01-20
6761,treatment,0,0,2024-01-04
6762,treatment,0,0,2024-01-11
6763,treatment,0,0,2024-01-08
6764,treatment,0,0,2024-01-06
6765,treatment,0,0,2024-01-25
6766,treatment,1,300,2024-01-30
6767,treatment,1,30,2024-01-10
6768,treatment,0,0,2024-01-30
6769,treatment,1,30,2024-01-07
6770,treatment,0,0,2024-01-07
6771,treatment,0,0,2024-01-04
6772,treatment,0,0,2024-01-03
6773,treatment,0,0,2024-01-24
6774,treatment,0,0,2024-01-07
6775,treatment,0,0,2024-01-04
6776,treatment,0,0,2024-01-13
6777,treatment,0,0,2024-01-20
6778,treatment,0,0,2024-01-17
6779,treatment,1,300,2024-01-27
6780,treatment,0,0,2024-01-07
6781,treatment,0,0,2024-01-17
6782,treatment,0,0,2024-01-26
6783,treatment,0,0,2024-01-26
6784,treatment,0,0,2024-01-04
6785,treatment,0,0,2024-01-11
6786,treatment,0,0,2024-01-30
6787,treatment,1,300,2024-01-03
6788,treatment,0,0,2024-01-11
6789,treatment,0,0,2024-01-03
6790,treatment,0,0,2024-01-12
6791,treatment,0,0,2024-01-01
6792,treatment,0,0,2024-01-04
6793,treatment,0,0,2024-01-14
6794,treatment,0,0,2024-01-01
6795,treatment,0,0,2024-01-14
6796,treatment,0,0,2024-01-13
6797,treatment,1,300,2024-01-13
6798,treatment,0,0,2024-01-24
6799,treatment,0,0,2024-01-15
6800,treatment,0,0,2024-01-17
6801,treatment,0,0,2024-01-12
6802,treatment,0,0,2024-01-30
6803,treatment,0,0,2024-01-22
6804,treatment,0,0,2024-01-23
6805,treatment,0,0,2024-01-26
6806,treatment,0,0,2024-01-14
6807,treatment,0,0,2024-01-12
6808,treatment,0,0,2024-01-18
6809,treatment,0,0,2024-01-04
6810,treatment,0,0,2024-01-27
6811,treatment,0,0,2024-01-14
6812,treatment,0,0,2024-01-19
6813,treatment,0,0,2024-01-29
6814,treatment,0,0,2024-01-13
6815,treatment,0,0,2024-01-25
6816,treatment,0,0,2024-01-30
6817,treatment,0,0,2024-01-23
6818,treatment,1,30,2024-01-18
6819,treatment,0,0,2024-01-11
6820,treatment,0,0,2024-01-28
6821,treatment,0,0,2024-01-06
6822,treatment,0,0,2024-01-09
6823,treatment,1,30,2024-01-12
6824,treatment,1,30,2024-01-19
6825,treatment,0,0,2024-01-14
6826,treatment,0,0,2024-01-15
6827,treatment,0,0,2024-01-11
6828,treatment,0,0,2024-01-06
6829,treatment,0,0,2024-01-14
6830,treatment,0,0,2024-01-03
6831,treatment,1,300,2024-01-19
6832,treatment,0,0,2024-01-20
6833,treatment,0,0,2024-01-25
6834,treatment,1,300,2024-01-11
6835,treatment,1,300,2024-01-29
6836,treatment,0,0,2024-01-24
6837,treatment,0,0,2024-01-17
6838,treatment,0,0,2024-01-29
6839,treatment,0,0,2024-01-28
6840,treatment,1,30,2024-01-27
6841,treatment,1,30,2024-01-17
6842,treatment,0,0,2024-01-23
6843,treatment,0,0,2024-01-03
6844,treatment,0,0,2024-01-14
6845,treatment,1,30,2024-01-27
6846,treatment,0,0,2024-01-07
6847,treatment,0,0,2024-01-25
6848,treatment,0,0,2024-01-19
6849,treatment,0,0,2024-01-03
6850,treatment,0,0,2024-01-02
6851,treatment,0,0,2024-01-26
6852,treatment,1,300,2024-01-17
6853,treatment,1,300,2024-01-09
6854,treatment,0,0,2024-01-22
6855,treatment,0,0,2024-01-06
6856,treatment,0,0,2024-01-24
6857,treatment,0,0,2024-01-27
6858,treatment,0,0,2024-01-21
6859,treatment,1,300,2024-01-09
6860,treatment,0,0,2024-01-27
6861,treatment,0,0,2024-01-05
6862,treatment,1,30,2024-01-02
6863,treatment,1,30,2024-01-22
6864,treatment,0,0,2024-01-15
6865,treatment,0,0,2024-01-09
6866,treatment,0,0,2024-01-19
6867,treatment,0,0,2024-01-10
6868,treatment,0,0,2024-01-04
6869,treatment,0,0,2024-01-10
6870,treatment,1,300,2024-01-27
6871,treatment,0,0,2024-01-08
6872,treatment,0,0,2024-01-22
6873,treatment,0,0,2024-01-13
6874,treatment,0,0,2024-01-07
6875,treatment,0,0,2024-01-07
6876,treatment,0,0,2024-01-04
6877,treatment,0,0,2024-01-15
6878,treatment,0,0,2024-01-12
6879,treatment,0,0,2024-01-16
6880,treatment,0,0,2024-01-06
6881,treatment,0,0,2024-01-28
6882,treatment,0,0,2024-01-09
6883,treatment,0,0,2024-01-03
6884,treatment,0,0,2024-01-08
6885,treatment,1,300,2024-01-07
6886,treatment,1,300,2024-01-04
6887,treatment,0,0,2024-01-26
6888,treatment,0,0,2024-01-13
6889,treatment,0,0,2024-01-19
6890,treatment,0,0,2024-01-30
6891,treatment,0,0,2024-01-07
6892,treatment,1,300,2024-01-10
6893,treatment,1,30,2024-01-25
6894,treatment,0,0,2024-01-12
6895,treatment,0,0,2024-01-26
6896,treatment,1,300,2024-01-03
6897,treatment,0,0,2024-01-26
6898,treatment,0,0,2024-01-25
6899,treatment,0,0,2024-01-29
6900,treatment,0,0,2024-01-24
6901,treatment,0,0,2024-01-12
6902,treatment,0,0,2024-01-19
6903,treatment,0,0,2024-01-15
6904,treatment,0,0,2024-01-08
6905,treatment,0,0,2024-01-12
6906,treatment,0,0,2024-01-20
6907,treatment,0,0,2024-01-06
6908,treatment,0,0,2024-01-28
6909,treatment,0,0,2024-01-10
6910,treatment,0,0,2024-01-02
6911,treatment,0,0,2024-01-24
6912,treatment,1,30,2024-01-13
6913,treatment,0,0,2024-01-25
6914,treatment,0,0,2024-01-07
6915,treatment,0,0,2024-01-08
6916,treatment,0,0,2024-01-23
6917,treatment,0,0,2024-01-16
6918,treatment,1,300,2024-01-11
6919,treatment,0,0,2024-01-26
6920,treatment,0,0,2024-01-04
6921,treatment,1,30,2024-01-17
6922,treatment,0,0,2024-01-16
6923,treatment,0,0,2024-01-19
6924,treatment,0,0,2024-01-23
6925,treatment,0,0,2024-01-27
6926,treatment,0,0,2024-01-11
6927,treatment,0,0,2024-01-07
6928,treatment,0,0,2024-01-27
6929,treatment,0,0,2024-01-13
6930,treatment,0,0,2024-01-19
6931,treatment,0,0,2024-01-17
6932,treatment,0,0,2024-01-26
6933,treatment,0,0,2024-01-25
6934,treatment,0,0,2024-01-28
6935,treatment,1,300,2024-01-22
6936,treatment,0,0,2024-01-13
6937,treatment,0,0,2024-01-29
6938,treatment,0,0,2024-01-12
6939,treatment,0,0,2024-01-07
6940,treatment,0,0,2024-01-01
6941,treatment,0,0,2024-01-01
6942,treatment,0,0,2024-01-20
6943,treatment,0,0,2024-01-23
6944,treatment,0,0,2024-01-14
6945,treatment,0,0,2024-01-27
6946,treatment,0,0,2024-01-15
6947,treatment,0,0,2024-01-11
6948,treatment,0,0,2024-01-24
6949,treatment,1,30,2024-01-26
6950,treatment,0,0,2024-01-09
6951,treatment,0,0,2024-01-17
6952,treatment,0,0,2024-01-04
6953,treatment,0,0,2024-01-20
6954,treatment,0,0,2024-01-19
6955,treatment,0,0,2024-01-07
6956,treatment,0,0,2024-01-01
6957,treatment,0,0,2024-01-09
6958,treatment,0,0,2024-01-13
6959,treatment,0,0,2024-01-24
6960,treatment,1,300,2024-01-02
6961,treatment,0,0,2024-01-02
6962,treatment,0,0,2024-01-24
6963,treatment,1,300,2024-01-27
6964,treatment,0,0,2024-01-30
6965,treatment,0,0,2024-01-15
6966,treatment,0,0,2024-01-17
6967,treatment,0,0,2024-01-13
6968,treatment,0,0,2024-01-07
6969,treatment,0,0,2024-01-09
6970,treatment,0,0,2024-01-12
6971,treatment,0,0,2024-01-03
6972,treatment,0,0,2024-01-23
6973,treatment,0,0,2024-01-22
6974,treatment,0,0,2024-01-15
6975,treatment,0,0,2024-01-07
6976,treatment,0,0,2024-01-23
6977,treatment,0,0,2024-01-26
6978,treatment,0,0,2024-01-01
6979,treatment,0,0,2024-01-14
6980,treatment,0,0,2024-01-19
6981,treatment,0,0,2024-01-16
6982,treatment,0,0,2024-01-10
6983,treatment,1,300,2024-01-01
6984,treatment,0,0,2024-01-05
6985,treatment,0,0,2024-01-03
6986,treatment,0,0,2024-01-17
6987,treatment,0,0,2024-01-18
6988,treatment,0,0,2024-01-26
6989,treatment,0,0,2024-01-21
6990,treatment,0,0,2024-01-27
6991,treatment,1,300,2024-01-19
6992,treatment,0,0,2024-01-22
6993,treatment,0,0,2024-01-25
6994,treatment,0,0,2024-01-22
6995,treatment,1,300,2024-01-18
6996,treatment,0,0,2024-01-16
6997,treatment,0,0,2024-01-02
6998,treatment,1,300,2024-01-15
6999,treatment,0,0,2024-01-13
7000,treatment,0,0,2024-01-13
7001,treatment,0,0,2024-01-16
7002,treatment,0,0,2024-01-08
7003,treatment,0,0,2024-01-11
7004,treatment,0,0,2024-01-08
7005,treatment,0,0,2024-01-22
7006,treatment,0,0,2024-01-10
7007,treatment,0,0,2024-01-23
7008,treatment,0,0,2024-01-01
7009,treatment,0,0,2024-01-12
7010,treatment,0,0,2024-01-09
7011,treatment,0,0,2024-01-05
7012,treatment,0,0,2024-01-09
7013,treatment,0,0,2024-01-16
7014,treatment,0,0,2024-01-18
7015,treatment,0,0,2024-01-30
7016,treatment,0,0,2024-01-08
7017,treatment,0,0,2024-01-23
7018,treatment,0,0,2024-01-11
7019,treatment,0,0,2024-01-30
7020,treatment,0,0,2024-01-20
7021,treatment,0,0,2024-01-19
7022,treatment,0,0,2024-01-04
7023,treatment,1,30,2024-01-20
7024,treatment,0,0,2024-01-26
7025,treatment,0,0,2024-01-10
7026,treatment,0,0,2024-01-24
7027,treatment,0,0,2024-01-13
7028,treatment,1,300,2024-01-29
7029,treatment,0,0,2024-01-20
7030,treatment,0,0,2024-01-14
7031,treatment,0,0,2024-01-21
7032,treatment,0,0,2024-01-02
7033,treatment,0,0,2024-01-29
7034,treatment,0,0,2024-01-04
7035,treatment,0,0,2024-01-07
7036,treatment,0,0,2024-01-19
7037,treatment,0,0,2024-01-30
7038,treatment,0,0,2024-01-30
7039,treatment,0,0,2024-01-17
7040,treatment,0,0,2024-01-16
7041,treatment,0,0,2024-01-13
7042,treatment,0,0,2024-01-24
7043,treatment,0,0,2024-01-24
7044,treatment,0,0,2024-01-22
7045,treatment,1,30,2024-01-23
7046,treatment,0,0,2024-01-26
7047,treatment,0,0,2024-01-27
7048,treatment,0,0,2024-01-18
7049,treatment,0,0,2024-01-21
7050,treatment,0,0,2024-01-12
7051,treatment,0,0,2024-01-23
7052,treatment,0,0,2024-01-25
7053,treatment,1,30,2024-01-01
7054,treatment,0,0,2024-01-15
7055,treatment,0,0,2024-01-03
7056,treatment,0,0,2024-01-06
7057,treatment,0,0,2024-01-14
7058,treatment,0,0,2024-01-23
7059,treatment,1,300,2024-01-06
7060,treatment,1,30,2024-01-01
7061,treatment,1,300,2024-01-20
7062,treatment,0,0,2024-01-06
7063,treatment,0,0,2024-01-08
7064,treatment,0,0,2024-01-26
7065,treatment,0,0,2024-01-15
7066,treatment,0,0,2024-01-14
7067,treatment,0,0,2024-01-16
7068,treatment,0,0,2024-01-20
7069,treatment,0,0,2024-01-23
7070,treatment,0,0,2024-01-16
7071,treatment,0,0,2024-01-27
7072,treatment,0,0,2024-01-19
7073,treatment,0,0,2024-01-24
7074,treatment,0,0,2024-01-01
7075,treatment,0,0,2024-01-04
7076,treatment,0,0,2024-01-24
7077,treatment,0,0,2024-01-10
7078,treatment,0,0,2024-01-20
7079,treatment,0,0,2024-01-18
7080,treatment,0,0,2024-01-02
7081,treatment,0,0,2024-01-04
7082,treatment,0,0,2024-01-15
7083,treatment,0,0,2024-01-29
7084,treatment,0,0,2024-01-04
7085,treatment,0,0,2024-01-16
7086,treatment,0,0,2024-01-15
7087,treatment,0,0,2024-01-18
7088,treatment,0,0,2024-01-07
7089,treatment,0,0,2024-01-15
7090,treatment,0,0,2024-01-22
7091,treatment,0,0,2024-01-11
7092,treatment,1,300,2024-01-19
7093,treatment,0,0,2024-01-08
7094,treatment,0,0,2024-01-24
7095,treatment,0,0,2024-01-01
7096,treatment,0,0,2024-01-03
7097,treatment,0,0,2024-01-05
7098,treatment,0,0,2024-01-18
7099,treatment,0,0,2024-01-12
7100,treatment,1,300,2024-01-12
7101,treatment,0,0,2024-01-21
7102,treatment,0,0,2024-01-27
7103,treatment,1,30,2024-01-26
7104,treatment,0,0,2024-01-19
7105,treatment,0,0,2024-01-09
7106,treatment,0,0,2024-01-11
7107,treatment,0,0,2024-01-17
7108,treatment,0,0,2024-01-16
7109,treatment,1,300,2024-01-04
7110,treatment,0,0,2024-01-10
7111,treatment,0,0,2024-01-22
7112,treatment,1,300,2024-01-15
7113,treatment,0,0,2024-01-25
7114,treatment,0,0,2024-01-19
7115,treatment,0,0,2024-01-03
7116,treatment,1,300,2024-01-28
7117,treatment,0,0,2024-01-21
7118,treatment,0,0,2024-01-23
7119,treatment,0,0,2024-01-30
7120,treatment,0,0,2024-01-05
7121,treatment,1,30,2024-01-11
7122,treatment,0,0,2024-01-24
7123,treatment,0,0,2024-01-05
7124,treatment,0,0,2024-01-07
7125,treatment,0,0,2024-01-06
7126,treatment,0,0,2024-01-30
7127,treatment,0,0,2024-01-26
7128,treatment,0,0,2024-01-13
7129,treatment,0,0,2024-01-02
7130,treatment,1,300,2024-01-19
7131,treatment,0,0,2024-01-11
7132,treatment,0,0,2024-01-27
7133,treatment,0,0,2024-01-20
7134,treatment,0,0,2024-01-05
7135,treatment,0,0,2024-01-09
7136,treatment,0,0,2024-01-06
7137,treatment,0,0,2024-01-17
7138,treatment,0,0,2024-01-19
7139,treatment,0,0,2024-01-23
7140,treatment,0,0,2024-01-08
7141,treatment,1,30,2024-01-07
7142,treatment,0,0,2024-01-05
7143,treatment,0,0,2024-01-15
7144,treatment,0,0,2024-01-10
7145,treatment,1,30,2024-01-24
7146,treatment,0,0,2024-01-16
7147,treatment,0,0,2024-01-09
7148,treatment,0,0,2024-01-07
7149,treatment,0,0,2024-01-11
7150,treatment,0,0,2024-01-09
7151,treatment,0,0,2024-01-17
7152,treatment,0,0,2024-01-30
7153,treatment,1,30,2024-01-09
7154,treatment,1,30,2024-01-03
7155,treatment,0,0,2024-01-22
7156,treatment,0,0,2024-01-08
7157,treatment,0,0,2024-01-19
7158,treatment,0,0,2024-01-20
7159,treatment,0,0,2024-01-16
7160,treatment,0,0,2024-01-07
7161,treatment,0,0,2024-01-28
7162,treatment,0,0,2024-01-07
7163,treatment,0,0,2024-01-20
7164,treatment,0,0,2024-01-25
7165,treatment,0,0,2024-01-13
7166,treatment,0,0,2024-01-03
7167,treatment,0,0,2024-01-12
7168,treatment,0,0,2024-01-24
7169,treatment,0,0,2024-01-08
7170,treatment,0,0,2024-01-13
7171,treatment,0,0,2024-01-20
7172,treatment,1,30,2024-01-16
7173,treatment,0,0,2024-01-07
